College,Private,Apps,Top10perc,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_transformed,Top10perc_transformed,P.Undergrad_transformed,Outstate_transformed,Books_transformed,Personal_transformed,Terminal_transformed,S.F.Ratio_transformed,perc.alumni_transformed,Expend_transformed,Accept_Rate,Outstate_Tier,Outstate_Tier_encoded,Private_encoded,Apps_transformed_scaled,Top10perc_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Private_encoded_scaled,Accept_Rate_scaled
University of Montevallo,No,1351,18,331,4440,3030,300,600,72.0,18.9,8,5883,51.0,5.609383830635712,4.280162520647578,7.834577833484964,49.07062835622906,8.421257384519414,8.183897511239495,27695.56132098715,8.222602697493853,2.1972245773362196,1.8271845334885841,0.6602516654330126,Low,0,0,-0.16648594954451845,-0.41769469988544683,-0.01159251633041347,-1.7748036637248292,-2.048308048513365,-1.4016057556008417,-0.6870519494859656,1.1996123641074883,-1.3233835886260938,-1.0362158831678892,-1.6325116659989423,-0.589595925871055
University of Nebraska at Lincoln,No,6277,33,3171,5595,3145,500,2070,86.0,15.1,48,6813,53.0,6.469491259827098,5.654170235972273,12.32647781556618,53.362092126341,9.521846755027648,10.267386086890205,52599.33115919693,6.959113993880287,3.8918202981106265,1.8284580793071907,0.9563485741596304,Low,0,0,1.2146263330255924,0.5272445442404738,1.5809028788708566,-1.3140424282305816,-0.2291946039516519,1.1402587274106681,0.8746535950171559,0.30686892312721825,1.44475647114785,-0.587099195997888,-1.6325116659989423,1.4245423219433517
University of New England,Yes,1209,19,159,11450,5045,900,2500,75.0,11.4,13,9718,64.0,5.543394526614029,4.394249799363181,6.579741000507863,69.03368285684006,10.881155996328122,10.602060391825573,30817.86634468314,5.602755748742425,2.6390573296152584,1.8311511317238771,0.6203473945409429,Medium,1,1,-0.27244787384539626,-0.3392340437249904,-0.4564648167414976,0.3685679569333126,2.0175449906937217,1.5485627320659785,-0.4912534379026085,-0.6514933665420364,-0.601645107695158,0.36260733366640074,0.6125530498969481,-0.8610365113216508
University of New Hampshire,No,9750,24,1338,11180,3862,650,2450,89.0,17.5,16,7855,75.0,6.698859856026742,4.90575996229404,10.491927410471792,68.4470898276569,10.115893212874479,10.566013194680412,45443.82519345305,7.769748570134491,2.833213344056216,1.829599897137485,0.7835897435897435,Medium,1,0,1.58293356383862,0.012544204192919739,0.9305070365698836,0.3055872717085839,0.7526774067369608,1.5045850058589698,0.4259346495311623,0.8796391417393972,-0.28448920152158647,-0.1844364619201776,-1.6325116659989423,0.24938595237866734
University of North Carolina at Asheville,No,1757,32,1078,5972,3420,600,750,77.0,13.0,11,7011,37.0,5.763416112045589,5.579161020314319,10.056514898818204,54.63519476004481,9.932527964405688,8.545341066409259,40177.688977444705,6.207599060205051,2.4849066497880004,1.82869505971591,0.5571997723392146,Low,0,0,0.08085045117402455,0.4756588429698257,0.7761419744386268,-1.1773533231047915,0.4496014388117547,-0.9606431574678065,0.09569733284866454,-0.22412911897517096,-0.8534518760234878,-0.503527914514967,-1.6325116659989423,-1.290585207665746
University of North Carolina at Chapel Hill,No,14596,75,1100,8400,4200,550,1200,88.0,8.9,23,15893,83.0,6.902656330131913,7.88997942105679,10.09683374900641,61.780383249572765,9.735330960613702,9.326478591460091,54108.59763306137,4.586569185775841,3.1780538303479458,1.8341198692378033,0.41004384762948753,Medium,1,0,1.9101785148510175,2.0648660712522746,0.7904360556783387,-0.4101964618018934,0.12366360001576755,-0.007652219826546156,0.9692990979140862,-1.3695004894439946,0.2788113855351543,1.4095343761426808,-1.6325116659989423,-2.291583082398756
University of North Carolina at Charlotte,No,5803,19,3255,7248,3109,600,1900,79.0,16.8,7,6227,62.0,6.42781807791552,4.394249799363181,12.384543748844335,58.58809409106737,9.932527964405688,10.11697185129063,51116.35602619839,7.5380480626731705,2.0794415416798357,1.8276897128576166,0.7652938135447183,Low,0,0,1.1477098741758307,-0.3392340437249904,1.6014887627356797,-0.7529427077266194,0.4496014388117547,0.956752752058499,0.7816568116943878,0.7159264724323372,-1.515783424979524,-0.8580640794936881,-1.6325116659989423,0.12493165583940233
University of North Carolina at Greensboro,No,5191,15,1847,8677,3505,600,1300,75.0,15.5,17,7392,53.0,6.368256065553345,3.9068791807486942,11.159118874738569,62.50446789808047,9.932527964405688,9.462240306916735,55644.33133643742,7.097523353164199,2.8903717578961645,1.829123242481126,0.7963783471392796,Medium,1,0,1.0520685344360616,-0.6744109272506593,1.1670437668623848,-0.33245372526234523,0.4496014388117547,0.15797762173098692,1.0656043502924986,0.40466484905643485,-0.1911203270674524,-0.35252900877675375,-1.6325116659989423,0.3363777945293655
University of North Carolina at Wilmington,No,6071,15,1145,7558,3680,500,1500,82.0,19.1,15,6005,55.0,6.451809754391998,3.9068791807486942,10.17708964050428,59.47811176445472,9.521846755027648,9.706971680718645,42760.679669250785,8.28621413521354,2.772588722239781,1.827368797740844,0.6351507165211662,Low,0,0,1.1862343630205132,-0.6744109272506593,0.8188888569780044,-0.6573842538354956,-0.2291946039516519,0.4565508868862346,0.25767565625110594,1.244558309119232,-0.3835201634208818,-0.9712349854807305,-1.6325116659989423,-0.7603399619273846
University of North Dakota,No,2777,20,1435,5634,2703,450,1200,97.0,15.9,16,9424,49.0,6.0248232337808085,4.503953018570464,10.63497125008403,53.49635784687568,9.28888019207096,9.326478591460091,60412.08392299406,7.234549861581548,2.833213344056216,1.8309381282547508,0.8098667626935542,Low,0,0,0.5006033498546346,-0.2637884142137955,0.9812197988315344,-1.2996267317241952,-0.6142542984789047,-0.007652219826546156,1.3645882269351624,0.5014836937996878,-0.28448920152158647,0.2874915341308929,-1.6325116659989423,0.4281299637334103
University of North Florida,No,1800,44,3588,6634,4360,600,2604,82.0,17.8,14,6104,47.0,5.7774424131470035,6.384759375706862,12.602190161090352,56.748550194700904,9.932527964405688,10.674948341240357,42760.679669250785,7.867941719783123,2.70805020110221,1.8275141318435029,0.6961111111111111,Low,0,0,0.10337309901163497,1.0296888476949617,1.6786500776951616,-0.9504488650286549,0.4496014388117547,1.6374863249391083,0.25767565625110594,0.9490194931800552,-0.488944521318963,-0.9199828281061185,-1.6325116659989423,-0.3456694310072859
University of North Texas,No,4418,23,5134,4104,3579,450,1700,86.0,22.6,6,5657,35.0,6.2812247985045255,4.810280968585637,13.421059098092487,47.686019154558245,9.28888019207096,9.923163850665636,55644.33133643742,9.360573109112233,1.9459101490553132,1.8268271211032494,0.6195110909913988,Low,0,0,0.9123186057535861,-0.053119072030679164,1.9689604177853832,-1.9234648853065524,-0.6142542984789047,0.720306207993199,1.0656043502924986,2.0036683228955776,-1.7339083692537995,-1.1622575725282904,-1.6325116659989423,-0.8667252940014962
University of Northern Colorado,No,5530,12,1498,7731,4128,540,2286,75.0,21.5,8,6309,40.0,6.402124434465892,3.473099970406587,10.723276903744745,59.96440682419059,9.694027010948128,10.442799694076525,30817.86634468314,9.030380538487343,2.1972245773362196,1.827803823438646,0.7245931283905968,Low,0,0,1.1064524621969356,-0.9727316677869278,1.012526450223129,-0.605172252396927,0.05539420530459672,1.3542640371372086,-0.4912534379026085,1.7703640987717493,-1.3233835886260938,-0.8178229155133958,-1.6325116659989423,-0.15192637362707953
University of Northern Iowa,No,4144,18,1448,6197,2930,595,2380,78.0,16.3,26,6333,77.0,6.2463818010196,4.280162520647578,10.65347527228082,55.37000044613355,9.913466522538904,10.514385612484983,38923.295934475835,7.370241616806378,3.295836866004329,1.827836789883678,0.815395752895753,Low,0,0,0.8563696740797478,-0.41769469988544683,0.9877799560609118,-1.0984595018104282,0.4180956600883188,1.4415991469202742,0.01703484187169807,0.5973594417391935,0.47121122188858366,-0.806197279148967,-1.6325116659989423,0.4657397810257668
University of Notre Dame,Yes,7700,79,30,16850,4400,600,1350,96.0,13.1,46,13936,97.0,6.576829538585435,8.047919168373971,4.042536621993316,79.23076012810235,9.932527964405688,9.526532156293346,52599.33115919693,6.2444098482081,3.8501476017100584,1.8334026504832042,0.4805194805194805,High,2,1,1.386984122473411,2.1734851596189424,-1.3559697713457746,1.4633967085260515,0.4496014388117547,0.23641393781517428,0.8746535950171559,-0.1981197138629203,1.3766836801623437,1.156606757571247,0.6125530498969481,-1.8121871023693927
University of Oklahoma,No,4743,32,2582,5173,3526,765,3176,86.0,11.5,11,10244,44.0,6.319664627002648,5.579161020314319,11.87530737342031,51.86828841539408,10.494968218578904,11.03322595882012,49659.49561114865,5.641488213824212,2.4849066497880004,1.8315084528410723,0.837022981235505,Low,0,0,0.9740431269899129,0.4756588429698257,1.4209512204558519,-1.474427527654091,1.3792330121720673,2.0745864664167515,0.6902976719925955,-0.6241261617099947,-0.8534518760234878,0.4886168372633586,-1.6325116659989423,0.6128545482168315
University of Oregon,No,8631,25,1605,10602,3660,570,1530,79.0,19.7,13,8020,54.0,6.636098803231687,4.998323204843082,10.865860735000581,67.15930914303736,9.816012876520363,9.741043041891256,45443.82519345305,8.475511507547166,2.6390573296152584,1.8297594259956942,0.7799791449426486,Medium,1,0,1.4821553843456563,0.07620224590010687,1.063076127555853,0.16732222950470962,0.25701902020397893,0.4981180852211085,0.4259346495311623,1.3783101875984967,-0.601645107695158,-0.1281785155941174,-1.6325116659989423,0.2248255985948487
University of Pennsylvania,Yes,12394,85,531,17020,7270,500,1544,95.0,6.3,38,25765,93.0,6.8207757730177345,8.27402694247601,8.693015997582833,79.51413490537288,9.521846755027648,9.756731816043336,58795.90038007271,3.4022963402336064,3.6635616461296463,1.8363580341086254,0.42213974503792157,High,2,1,1.778699307375282,2.328985093693537,0.2927461441126657,1.4938217847884745,-0.2291946039516519,0.5172584530950752,1.2632379969775114,-2.206272367312898,1.0718935453228027,2.198824543357604,0.6125530498969481,-2.2093032311272927
University of Pittsburgh-Main Campus,No,8586,25,4289,10786,4560,400,900,93.0,7.8,10,13789,66.0,6.633395122896021,4.998323204843082,13.00643216987159,67.57415831771873,9.032160306951633,8.845130755470747,54108.59763306137,4.104640410812043,2.3978952727983707,1.833342511239234,0.7434195201490799,Medium,1,0,1.477813966061149,0.07620224590010687,1.821964385693793,0.21186330651465693,-1.0385747644227592,-0.5948985251698033,0.9692990979140862,-1.7100169908089125,-0.9955858819980911,1.1353986175686341,-1.6325116659989423,-0.023863720517422086
University of Portland,Yes,1758,27,174,12040,4100,600,1100,92.0,13.2,17,9060,72.0,5.763746470249842,5.175483632487222,6.729170230213948,70.284581461991,9.932527964405688,9.179807776613403,58795.90038007271,6.281111475406707,2.8903717578961645,1.8306597635087394,0.8447098976109215,Medium,1,1,0.0813809218548445,0.19803987368047105,-0.40348826758308165,0.5028730839628116,0.4496014388117547,-0.18659120673062196,1.2632379969775114,-0.17218743851993448,-0.1911203270674524,0.18932604159263555,0.6125530498969481,0.6651432139312449
University of Puget Sound,Yes,4044,51,138,16230,4500,630,1800,79.0,15.0,17,11217,63.0,6.2330455758788395,6.781106268224249,6.347621831131207,78.18106503312791,10.044073557026874,10.02256149629937,44089.64233777555,6.92428965966388,2.8903717578961645,1.8321001126384682,0.6988130563798219,High,2,1,0.8349551115263918,1.3022664532279355,-0.5387571005957346,1.350694182124423,0.6339700077405097,0.8415717373961816,0.3410143789166372,0.2822630870249347,-0.1911203270674524,0.6972660152166275,0.6125530498969481,-0.32729000471534775
University of Rhode Island,No,9643,12,2456,10330,5558,500,1250,84.0,16.6,7,9158,63.0,6.6932016107417445,3.473099970406587,11.766837604037711,66.5372990217297,9.521846755027648,9.395616814032536,48228.57254567277,7.471161845492948,2.0794415416798357,1.8307363842842732,0.8037954993259359,Medium,1,0,1.5738478708243755,-0.9727316677869278,1.382495865494832,0.10053892028055368,-0.2291946039516519,0.07669669114387034,0.6005650532112241,0.6686666659070798,-1.515783424979524,0.21634640346214432,-1.6325116659989423,0.3868314449009667
University of Richmond,Yes,5892,46,594,14500,3285,700,1125,75.0,11.7,32,11984,100.0,6.435915000128085,6.502523683542768,8.902599881760608,75.10522194648202,10.287356219704934,9.217598635692513,48228.57254567277,5.7185622678208565,3.4965075614664802,1.8325134094049167,0.46130346232179226,Medium,1,1,1.160711457860908,1.1106782881401172,0.36704908313466555,1.0204503919613213,1.0360807080301793,-0.14048620591693609,0.6005650532112241,-0.5696679334896119,0.7990089285165864,0.8430153646735001,0.6125530498969481,-1.9429001090978628
University of Rochester,Yes,8766,56,438,17840,6582,500,882,93.0,5.9,23,26037,80.0,6.644120008455409,7.040049268945194,8.338463602283904,80.8555027596752,9.521846755027648,8.811711746394918,63726.11435013417,3.2043390674613335,3.1780538303479458,1.8364004667518001,0.6271959844855122,High,2,1,1.4950353859355887,1.4803479884652577,0.16704809671101345,1.6378403162054327,-0.2291946039516519,-0.6356698513100282,1.572409762644023,-2.3461430732055244,0.2788113855351543,2.2137884401032633,0.6125530498969481,-0.8144503885205852
University of San Diego,Yes,3934,40,217,13600,5940,630,1820,93.0,15.6,13,10813,66.0,6.217960861898367,6.136729256270157,7.100899309312807,73.40886233652236,10.044073557026874,10.041825607079167,58795.90038007271,7.131907693465489,2.6390573296152584,1.8318644319663726,0.6952211489578037,Medium,1,1,0.8107329236340322,0.8591123720558882,-0.2717006389429036,0.8383174900896683,0.6339700077405097,0.8650740304061989,1.2632379969775114,0.4289597985788314,-0.601645107695158,0.6141530866237902,0.6125530498969481,-0.35172321528957534
University of San Francisco,Yes,2306,23,549,13226,6452,750,2450,86.0,13.6,8,10074,62.0,5.919738023184487,4.810280968585637,8.755090290951923,72.68222245855117,10.448461969422015,10.566013194680412,44089.64233777555,6.426849011430599,2.1972245773362196,1.8313961206765021,0.746313963573287,Medium,1,1,0.3318634109292238,-0.053119072030679164,0.3147530959025511,0.7603004064397545,1.3023649764046783,1.5045850058589698,0.3410143789166372,-0.06921364143108587,-1.3233835886260938,0.4490028329006464,0.6125530498969481,-0.004174865162930047
University of Sci. and Arts of Oklahoma,No,285,21,473,3687,1920,600,1800,67.0,23.6,3,3864,43.0,4.634272871243011,4.609647768547939,8.479216885292702,45.859809520184285,9.932527964405688,10.02256149629937,33014.976620545895,9.655360241725935,1.3862943611198906,1.822922355552573,0.9824561403508771,Low,0,0,-1.732264452530006,-0.1910995085854955,0.2169487970705791,-2.119539384004626,0.4496014388117547,0.8415717373961816,-0.35347352257287784,2.211956120304136,-2.6480466865381658,-2.539275456513029,-1.6325116659989423,1.6021336647549942
University of Scranton,Yes,4471,29,493,11584,5986,650,800,83.0,14.1,41,9131,92.0,6.287696514947417,5.343132544941852,8.555485773944335,69.32143652366823,10.115893212874479,8.650998387185288,40177.688977444705,6.606696588429186,3.7376696182833684,1.8307154011091746,0.6580183404160144,Medium,1,1,0.9227105251409015,0.3133361961439693,0.24398810214401248,0.39946318106852363,0.7526774067369608,-0.8317407990918487,0.09569733284866454,0.0578612934555406,1.1929497028195202,0.20894667433666103,0.6125530498969481,-0.6047876594014111
University of South Carolina at Aiken,No,848,14,1412,5800,3066,500,1500,62.0,14.8,3,5035,48.0,5.3290358026203455,3.7701053698334652,10.601860110571794,54.0611160918236,9.521846755027648,9.706971680718645,18727.219793357373,6.854368826497129,1.3862943611198906,1.825718383437498,0.660377358490566,Low,0,0,-0.6166530934911117,-0.7684736752694478,0.969481038526664,-1.2389903799716606,-0.2291946039516519,0.4565508868862346,-1.2494530951634284,0.23285911133526874,-2.6480466865381658,-1.553254566988776,-1.6325116659989423,-0.5887409247304091
University of South Carolina at Columbia,No,7693,30,3661,8074,3522,495,2941,84.0,16.9,18,8246,63.0,6.576355282456282,5.42374736044689,12.647458092938734,60.90782606196166,9.499487458239038,10.893902011184345,46823.40870445627,7.571374949033891,2.9444389791664403,1.8299698958132962,0.755881970622644,Medium,1,0,1.3862225885733104,0.3687770077049723,1.694698737128009,-0.5038802371615053,-0.2661512550778775,1.904610687203406,0.5124477851823425,0.7394742565334033,-0.10280094841912382,-0.05395620976919257,-1.6325116659989423,0.06090953249709589
University of South Florida,No,7589,29,10962,6760,3776,500,2180,84.0,17.0,7,11020,47.0,6.569254152560102,5.343132544941852,15.253402077816023,57.13489507110818,9.521846755027648,10.35872948270383,48228.57254567277,7.604625202738478,2.0794415416798357,1.8319868540671793,0.6161549611279483,Low,0,0,1.37481999235465,0.3133361961439693,2.618573670368786,-0.908968206652819,-0.2291946039516519,1.251698039480713,0.6005650532112241,0.7629678942848166,-1.515783424979524,0.6573253129759256,-1.6325116659989423,-0.8895546762860943
University of Southern California,Yes,12229,45,1429,17230,6482,600,2210,90.0,11.4,10,17007,68.0,6.814022058371401,6.444128361382583,10.62637992933507,79.86163056363267,9.932527964405688,10.382900374291664,55644.33133643742,5.602755748742425,2.3978952727983707,1.8344701443764213,0.6949055523755009,High,2,1,1.767854571084846,1.0705183742130722,0.9781739521328112,1.5311313223741758,0.4496014388117547,1.281186624907993,1.0656043502924986,-0.6514933665420364,-0.9955858819980911,1.5330591112214935,0.6125530498969481,-0.35386999605141894
University of Southern Colorado,No,1401,10,675,7100,4380,540,2948,63.0,19.4,0,5389,36.0,5.630863051291538,3.13661398758166,9.144412430347417,58.15434613348664,9.694027010948128,10.89819876053311,46823.40870445627,8.381147546703707,0.0,1.8263736391318277,0.8843683083511777,Low,0,0,-0.13199582138031538,-1.204141438433242,0.45277792208088735,-0.7995128887962804,0.05539420530459672,1.909852738774827,0.5124477851823425,1.3116354267818913,-4.9125732096554495,-1.3221782583180375,-1.6325116659989423,0.9349113863279164
